"txn_id","posting_date","account_code","cost_centre","customer_id","currency_code","amount","description","source_system"
"341","2026-01-07","41017","CC003","1073","CHF","811.69","GL posting 341","ERP"
"342","2026-05-17","41009","CC015","1085","EUR","29309.21","GL posting 342","ERP"
"343","2026-06-22","41041","CC012","1033","JPY","7725.95","GL posting 343","ERP"
"344","2026-03-29","41024","CC007","1076","EUR","2386.83","GL posting 344","ERP"
"345","2026-06-25","41005","CC005","1082","USD","7083.26","GL posting 345","ERP"
"346","2026-06-06","41028","CC004","1070","JPY","20511.9","GL posting 346","ERP"
"347","2026-07-16","41030","CC011","1176","USD","17540.33","GL posting 347","ERP"
"348","2026-04-24","41048","CC001","1015","EUR","42890.95","GL posting 348","ERP"
"349","2026-03-02","41024","CC007","1005","EUR","35629.88","GL posting 349","ERP"
"350","2026-04-17","41004","CC013","1103","GBP","18861.17","GL posting 350","ERP"
"351","2026-04-11","41046","CC010","1006","CHF","27643.27","GL posting 351","ERP"
"352","2026-05-07","41016","CC017","1145","USD","17149.86","GL posting 352","ERP"
"353","2026-02-24","41022","CC012","1139","USD","4082.75","GL posting 353","ERP"
"354","2026-01-08","41005","CC012","1177","EUR","44419.8","GL posting 354","ERP"
"355","2026-02-12","41020","CC012","1095","JPY","27276.71","GL posting 355","ERP"
"356","2026-06-26","41046","CC019","1126","GBP","20486.16","GL posting 356","ERP"
"357","2026-02-07","41023","CC016","1172","USD","6060.27","GL posting 357","ERP"
"358","2026-05-29","41029","CC014","1105","USD","48233.37","GL posting 358","ERP"
"359","2026-04-03","41011","CC010","1049","USD","1220.17","GL posting 359","ERP"
"360","2026-01-15","41006","CC001","1192","JPY","31963.35","GL posting 360","ERP"
"361","2026-01-11","41018","CC006","1110","EUR","3614.81","GL posting 361","ERP"
"362","2026-03-06","41029","CC019","1062","JPY","11912.67","GL posting 362","ERP"
"363","2026-03-09","41040","CC009","1103","CHF","30712.63","GL posting 363","ERP"
"364","2026-03-27","41005","CC010","1199","USD","43631.58","GL posting 364","ERP"
"365","2026-07-10","41026","CC004","1047","CHF","13027.38","GL posting 365","ERP"
"366","2026-07-31","41009","CC014","1175","CHF","-1556.09","GL posting 366","ERP"
"367","2026-07-12","41019","CC005","1032","USD","46436.66","GL posting 367","ERP"
"368","2026-07-15","41020","CC019","1158","CHF","46920.69","GL posting 368","ERP"
"369","2026-02-13","41029","CC013","1122","CHF","35486.33","GL posting 369","ERP"
"370","2026-03-26","41017","CC020","1075","CHF","-4541.93","GL posting 370","ERP"
"371","2026-03-11","41025","CC007","1041","EUR","41573.85","GL posting 371","ERP"
"372","2026-06-11","41012","CC019","1090","USD","5978.51","GL posting 372","ERP"
"373","2026-06-02","41045","CC020","1096","EUR","-4787.63","GL posting 373","ERP"
"374","2026-05-15","41010","CC008","1155","CHF","25771.01","GL posting 374","ERP"
"375","2026-07-09","41002","CC006","1121","JPY","29803.46","GL posting 375","ERP"
"376","2026-02-17","41020","CC013","1081","JPY","28605.45","GL posting 376","ERP"
"377","2026-02-14","41049","CC010","1139","USD","28016.55","GL posting 377","ERP"
"378","2026-04-22","41038","CC017","1109","USD","46126.48","GL posting 378","ERP"
"379","2026-06-11","41015","CC012","1024","USD","5784.07","GL posting 379","ERP"
"380","2026-04-21","41017","CC011","1069","EUR","33798.71","GL posting 380","ERP"
"381","2026-05-11","41039","CC008","1105","JPY","14258.27","GL posting 381","ERP"
"382","2026-02-02","41017","CC018","1146","GBP","3036.67","GL posting 382","ERP"
"383","2026-07-16","41020","CC019","1182","USD","19853.23","GL posting 383","ERP"
"384","2026-05-18","41039","CC001","1017","JPY","20891.67","GL posting 384","ERP"
"385","2026-05-09","41023","CC011","1199","USD","7154.65","GL posting 385","ERP"
"386","2026-01-04","41021","CC004","1085","USD","39757.05","GL posting 386","ERP"
"387","2026-07-20","41004","CC012","1035","CHF","8521.82","GL posting 387","ERP"
"388","2026-05-30","41045","CC002","1075","USD","14601.35","GL posting 388","ERP"
"389","2026-02-13","41032","CC006","1060","CHF","37247.25","GL posting 389","ERP"
"390","2026-03-05","41005","CC002","1150","JPY","3754.85","GL posting 390","ERP"
"391","2026-03-01","41038","CC001","1053","GBP","6790.35","GL posting 391","ERP"
"392","2026-06-22","41007","CC015","1022","JPY","24286.13","GL posting 392","ERP"
"393","2026-04-15","41021","CC020","1093","JPY","33556.42","GL posting 393","ERP"
"394","2026-01-06","41021","CC002","1041","GBP","48249.69","GL posting 394","ERP"
"395","2026-03-07","41043","CC001","1052","GBP","39185.07","GL posting 395","ERP"
"396","2026-06-21","41038","CC019","1030","USD","18976.65","GL posting 396","ERP"
"397","2026-02-18","41018","CC016","1124","USD","21242.3","GL posting 397","ERP"
"398","2026-03-04","41003","CC002","1128","CHF","23568.05","GL posting 398","ERP"
"399","2026-07-02","41045","CC004","1070","JPY","18762.36","GL posting 399","ERP"
"400","2026-04-05","41026","CC008","1167","CHF","31254.42","GL posting 400","ERP"
"401","2026-07-25","41029","CC001","1076","CHF","18152.91","GL posting 401","ERP"
"402","2026-06-16","41024","CC018","1128","JPY","44975.42","GL posting 402","ERP"
"403","2026-02-19","41024","CC016","1040","JPY","7076.08","GL posting 403","ERP"
"404","2026-07-19","41005","CC004","1069","EUR","22220.04","GL posting 404","ERP"
"405","2026-03-19","41033","CC008","1080","GBP","18814.93","GL posting 405","ERP"
"406","2026-01-10","41012","CC001","1019","EUR","6260.87","GL posting 406","ERP"
"407","2026-06-18","41008","CC003","1060","CHF","39754.86","GL posting 407","ERP"
"408","2026-07-15","41026","CC014","1067","GBP","13412.54","GL posting 408","ERP"
"409","2026-06-21","41021","CC017","1100","EUR","149.23","GL posting 409","ERP"
"410","2026-05-23","41027","CC006","1017","USD","13815.17","GL posting 410","ERP"
"411","2026-02-13","41018","CC013","1041","EUR","34032.51","GL posting 411","ERP"
"412","2026-05-27","41002","CC004","1167","EUR","49908.7","GL posting 412","ERP"
"413","2026-03-14","41047","CC010","1005","GBP","26711.68","GL posting 413","ERP"
"414","2026-04-20","41040","CC014","1091","USD","3302.53","GL posting 414","ERP"
"415","2026-07-14","41049","CC006","1111","GBP","25104.21","GL posting 415","ERP"
"416","2026-01-21","41041","CC008","1016","CHF","19907.73","GL posting 416","ERP"
"417","2026-06-21","41036","CC018","1041","EUR","14076.81","GL posting 417","ERP"
"418","2026-06-23","41022","CC007","1129","CHF","15825.58","GL posting 418","ERP"
"419","2026-03-05","41031","CC003","1150","JPY","45832.37","GL posting 419","ERP"
"420","2026-03-27","41001","CC008","1042","GBP","9681.86","GL posting 420","ERP"
"421","2026-05-20","41015","CC015","1112","EUR","43841.29","GL posting 421","ERP"
"422","2026-05-23","41045","CC006","1069","CHF","36445.67","GL posting 422","ERP"
"423","2026-07-11","41023","CC019","1081","JPY","12603.1","GL posting 423","ERP"
"424","2026-01-02","41029","CC005","1168","EUR","2960.03","GL posting 424","ERP"
"425","2026-06-13","41021","CC002","1170","CHF","20448.11","GL posting 425","ERP"
"426","2026-07-24","41017","CC011","1078","GBP","5904.84","GL posting 426","ERP"
"427","2026-03-02","41001","CC014","1024","EUR","28085.37","GL posting 427","ERP"
"428","2026-07-31","41029","CC007","1194","EUR","34621.39","GL posting 428","ERP"
"429","2026-07-24","41040","CC013","1063","CHF","45468.8","GL posting 429","ERP"
"430","2026-04-06","41035","CC018","1069","JPY","12503.83","GL posting 430","ERP"
"431","2026-01-20","41031","CC012","1032","EUR","33240.77","GL posting 431","ERP"
"432","2026-01-12","41018","CC008","1154","GBP","45578.45","GL posting 432","ERP"
"433","2026-03-28","41030","CC004","1087","USD","2893.8","GL posting 433","ERP"
"434","2026-06-09","41016","CC011","1121","JPY","45505.91","GL posting 434","ERP"
"435","2026-07-01","41032","CC005","1149","CHF","39498.73","GL posting 435","ERP"
"436","2026-06-16","41035","CC006","1046","USD","49066.63","GL posting 436","ERP"
"437","2026-03-21","41036","CC016","1071","CHF","36027.08","GL posting 437","ERP"
"438","2026-06-09","41032","CC001","1157","GBP","46547.27","GL posting 438","ERP"
"439","2026-01-10","41028","CC012","1154","EUR","41564.57","GL posting 439","ERP"
"440","2026-06-20","41008","CC017","1122","EUR","7374.76","GL posting 440","ERP"
"441","2026-02-26","41038","CC008","1194","CHF","44231.24","GL posting 441","ERP"
"442","2026-05-13","41014","CC010","1051","EUR","34155.95","GL posting 442","ERP"
"443","2026-06-14","41022","CC007","1125","GBP","23318.25","GL posting 443","ERP"
"444","2026-06-29","41026","CC020","1080","USD","10219.72","GL posting 444","ERP"
"445","2026-05-29","41006","CC010","1174","USD","6969.99","GL posting 445","ERP"
"446","2026-06-20","41043","CC020","1142","CHF","22806","GL posting 446","ERP"
"447","2026-05-20","41014","CC004","1041","JPY","36172.04","GL posting 447","ERP"
"448","2026-04-18","41004","CC009","1084","USD","39107","GL posting 448","ERP"
"449","2026-02-14","41013","CC019","1186","EUR","26415.78","GL posting 449","ERP"
"450","2026-01-11","41040","CC012","1009","EUR","-26.73","GL posting 450","ERP"
"451","2026-04-10","41011","CC005","1083","EUR","27248.91","GL posting 451","ERP"
"452","2026-04-17","41034","CC004","1006","CHF","3859.73","GL posting 452","ERP"
"453","2026-04-13","41020","CC020","1165","USD","44352.73","GL posting 453","ERP"
"454","2026-05-27","41004","CC008","","USD","42035.66","GL posting 454","ERP"
"455","2026-04-02","41041","CC010","1085","CHF","19847.67","GL posting 455","ERP"
"456","2026-02-27","41037","CC011","1066","JPY","25545.6","GL posting 456","ERP"
"457","2026-07-01","41034","CC019","1173","JPY","26944.52","GL posting 457","ERP"
"458","2026-01-08","41017","CC007","1015","GBP","20407.64","GL posting 458","ERP"
"459","2026-03-22","41037","CC008","1155","USD","11316.46","GL posting 459","ERP"
"460","2026-05-30","41022","CC002","1091","GBP","2193.79","GL posting 460","ERP"
"461","2026-03-02","41039","CC012","1116","EUR","44452.88","GL posting 461","ERP"
"462","2026-05-02","41049","CC006","1050","USD","1774.64","GL posting 462","ERP"
"463","2026-04-26","41012","CC010","1071","GBP","33800.32","GL posting 463","ERP"
"464","2026-04-17","41039","CC008","1173","EUR","8334.39","GL posting 464","ERP"
"465","2026-01-22","41022","CC010","1124","USD","33755.89","GL posting 465","ERP"
"466","2026-03-17","41013","CC018","1100","CHF","2457.52","GL posting 466","ERP"
"467","2026-02-06","41018","CC001","1005","USD","37118.4","GL posting 467","ERP"
"468","2026-02-17","41016","CC015","1043","CHF","45825.68","GL posting 468","ERP"
"469","2026-07-30","41029","CC006","1096","CHF","44759.14","GL posting 469","ERP"
"470","2026-02-18","41017","CC011","1115","EUR","26804.45","GL posting 470","ERP"
"471","2026-05-25","41030","CC009","1028","EUR","31612.32","GL posting 471","ERP"
"472","2026-07-20","41027","CC006","1171","JPY","33923.35","GL posting 472","ERP"
"473","2026-03-19","41048","CC001","1135","USD","26867.73","GL posting 473","ERP"
"474","2026-05-22","41022","CC020","1147","EUR","16898.13","GL posting 474","ERP"
"475","2026-03-27","41003","CC017","1101","CHF","32936.85","GL posting 475","ERP"
"476","2026-06-05","41027","CC013","1053","USD","6710.2","GL posting 476","ERP"
"477","2026-01-18","41046","CC016","1180","EUR","32960.87","GL posting 477","ERP"
"478","2026-03-04","41002","CC004","1101","EUR","2321.54","GL posting 478","ERP"
"479","2026-01-25","41029","CC006","1036","JPY","27339.49","GL posting 479","ERP"
"480","2026-05-30","41041","CC020","","JPY","12649.11","GL posting 480","ERP"
"481","2026-01-21","41014","CC009","1006","CHF","29911.21","GL posting 481","ERP"
"482","2026-07-31","41033","CC020","1194","EUR","6766.68","GL posting 482","ERP"
"483","2026-06-04","41001","CC016","1056","CHF","16153.15","GL posting 483","ERP"
"484","2026-05-23","41022","CC016","1185","JPY","-538.03","GL posting 484","ERP"
"485","2026-02-01","41027","CC002","1137","GBP","43183.56","GL posting 485","ERP"
"486","2026-03-25","41002","CC003","1100","ZZZ","4623.26","GL posting 486","ERP"
"487","2026-03-27","41030","CC007","1014","GBP","28896.64","GL posting 487","ERP"
"488","2026-03-15","41017","CC006","1177","JPY","43508.47","GL posting 488","ERP"
"489","2026-04-07","41004","CC003","1027","GBP","47088.29","GL posting 489","ERP"
"490","2026-01-08","41030","CC011","1063","GBP","43092.51","GL posting 490","ERP"
"491","2026-07-30","41009","CC006","1143","GBP","33439.7","GL posting 491","ERP"
"492","2026-05-24","41009","CC003","1117","JPY","4204.78","GL posting 492","ERP"
"493","2026-01-08","41009","CC013","1118","EUR","43561.04","GL posting 493","ERP"
"494","2026-02-02","41021","CC017","1188","CHF","21187.62","GL posting 494","ERP"
"495","2026-03-03","41029","CC003","1007","EUR","20530.1","GL posting 495","ERP"
"496","2026-07-01","41048","CC013","1194","USD","1614.79","GL posting 496","ERP"
"497","2026-05-02","41031","CC014","1163","JPY","4306.22","GL posting 497","ERP"
"498","2026-05-02","41040","CC009","1176","USD","41915.23","GL posting 498","ERP"
"499","2026-03-24","41034","CC006","1063","EUR","23428.56","GL posting 499","ERP"
"500","2026-07-30","41024","CC002","1195","JPY","27625.51","GL posting 500","ERP"
"501","2026-01-26","41033","CC010","1178","EUR","10655.5","GL posting 501","ERP"
"502","2026-06-06","41014","CC008","1166","EUR","4580.2","GL posting 502","ERP"
"503","2026-02-23","41006","CC009","1087","GBP","31099.64","GL posting 503","ERP"
"504","2026-07-29","41004","CC018","1018","EUR","22437.19","GL posting 504","ERP"
"505","2026-01-22","41007","CC004","1155","GBP","37659.49","GL posting 505","ERP"
"506","2026-04-13","41006","CC005","1164","JPY","19882.4","GL posting 506","ERP"
"507","2026-07-03","41021","CC013","1088","JPY","736.11","GL posting 507","ERP"
"508","2026-02-19","41048","CC017","1076","USD","37571.9","GL posting 508","ERP"
"509","2026-07-18","41030","CC007","1081","GBP","37392.98","GL posting 509","ERP"
"510","2026-01-20","41048","CC013","1176","JPY","15349","GL posting 510","ERP"
"511","2026-04-18","41038","CC019","","GBP","37547.85","GL posting 511","ERP"
"512","2026-04-02","41021","CC012","1124","USD","21972.89","GL posting 512","ERP"
"513","2026-07-29","41022","CC011","1155","GBP","-2045.81","GL posting 513","ERP"
"514","2026-04-17","41013","CC006","1015","CHF","-2212.88","GL posting 514","ERP"
"515","2026-02-02","41002","CC018","1082","GBP","7396.53","GL posting 515","ERP"
"516","2026-02-15","41042","CC009","1056","EUR","48142.46","GL posting 516","ERP"
"517","2026-05-02","41027","CC010","1055","USD","20376.12","GL posting 517","ERP"
"518","2026-03-19","41042","CC003","1133","EUR","39219.95","GL posting 518","ERP"
"519","2026-06-11","41017","CC013","1015","JPY","4533.72","GL posting 519","ERP"
"520","2026-01-06","41026","CC018","1005","JPY","20678.21","GL posting 520","ERP"
"521","2026-07-19","41041","CC017","1008","USD","14449.35","GL posting 521","ERP"
"522","2026-02-05","41004","CC019","1091","JPY","17779.16","GL posting 522","ERP"
"523","2026-03-17","41013","CC011","1137","EUR","7398.83","GL posting 523","ERP"
"524","2026-01-06","41000","CC013","1176","EUR","20271.62","GL posting 524","ERP"
"525","2026-01-07","41038","CC003","1196","CHF","7820.13","GL posting 525","ERP"
"526","2026-05-16","41010","CC017","1172","GBP","36990.64","GL posting 526","ERP"
"527","2026-02-22","41031","CC014","1128","GBP","32001.87","GL posting 527","ERP"
"528","2026-01-21","41018","CC009","1198","JPY","29038.08","GL posting 528","ERP"
"529","2026-04-26","41034","CC013","1159","USD","12697.53","GL posting 529","ERP"
"530","2026-07-08","41037","CC005","1129","USD","12955.12","GL posting 530","ERP"
"531","2026-07-18","41048","CC015","1065","EUR","5065.23","GL posting 531","ERP"
"532","2026-07-18","41025","CC016","1048","GBP","-285.5","GL posting 532","ERP"
"533","2026-05-22","41025","CC002","1156","JPY","44009.18","GL posting 533","ERP"
"534","2026-04-30","41017","CC002","1104","GBP","39915.29","GL posting 534","ERP"
"535","2026-01-25","41012","CC018","1176","JPY","-4722.23","GL posting 535","ERP"
"536","2026-01-15","41028","CC015","1081","GBP","48888.69","GL posting 536","ERP"
"537","2026-03-16","41017","CC014","1141","JPY","11246.12","GL posting 537","ERP"
"538","2026-04-17","41045","CC014","1010","GBP","23429.36","GL posting 538","ERP"
"539","2026-03-26","41037","CC014","1162","EUR","19072.78","GL posting 539","ERP"
"540","2026-03-14","41005","CC009","1072","JPY","15343.31","GL posting 540","ERP"
"541","2026-05-15","41039","CC011","1128","JPY","9266.55","GL posting 541","ERP"
"542","2026-02-24","41016","CC019","1074","CHF","15314.36","GL posting 542","ERP"
"543","2026-02-09","41013","CC007","1023","JPY","13127.25","GL posting 543","ERP"
"544","2026-04-12","41014","CC014","1187","JPY","14811.25","GL posting 544","ERP"
"545","2026-06-12","41020","CC004","1179","USD","36098.05","GL posting 545","ERP"
"546","2026-06-08","41014","CC003","","USD","9986.37","GL posting 546","ERP"
"547","2026-05-08","41005","CC009","1081","GBP","49223.23","GL posting 547","ERP"
"548","2026-02-21","41007","CC018","1090","EUR","9955.12","GL posting 548","ERP"
"549","2026-04-24","41007","CC008","1111","EUR","44950.92","GL posting 549","ERP"
"550","2026-05-23","41001","CC004","1040","GBP","5072.22","GL posting 550","ERP"
"551","2026-04-24","41033","CC006","1072","USD","35097.7","GL posting 551","ERP"
"552","2026-06-20","41044","CC009","1037","CHF","25600.96","GL posting 552","ERP"
"553","2026-02-16","41009","CC018","1012","GBP","29663.73","GL posting 553","ERP"
